,LATB,LNGB,price
2348,22.797197,108.359642,11815
2349,22.822666,108.407634,14938
2350,22.805066,108.422828,18846
2351,22.816853,108.466943,7579
2352,22.820304,108.402343,16499
2353,22.846691,108.387662,13454
2354,22.838343,108.402488,16939
2355,22.838343,108.402488,16114
2356,22.800504,108.429898,13977
2357,22.834937,108.409756,18669
2358,22.779952,108.357897,15806
2359,22.838343,108.402488,16411
2360,22.851182,108.389131,14938
2361,22.836603,108.40915,19177
2362,22.838343,108.402488,12837
2363,22.813028,108.419053,13398
2364,22.816032,108.407193,22401
2365,22.838404,108.425194,7549
2366,22.838343,108.402488,13915
2367,22.846691,108.387662,13394
2368,22.849897,108.386616,12511
2369,22.800504,108.429898,13977
2370,22.834937,108.409756,18669
2371,22.846691,108.387662,13394
2372,22.779952,108.357897,15806
2373,22.838343,108.402488,16411
2374,22.851182,108.389131,14938
2375,22.836603,108.40915,19177
2376,22.838343,108.402488,12837
2377,22.830355,108.424097,16837
2378,22.799753,108.35838,10145
2379,22.849897,108.386616,12960
2380,22.812364,108.428001,15820
2381,22.810561,108.363106,18522
2382,22.826241,108.429165,13699
2383,22.831847,108.373952,22188
2384,22.812364,108.428001,18303
2385,22.822871,108.380429,19912
2386,22.800504,108.429898,15889
2387,22.846691,108.387662,13118
2388,22.835281,108.41388899999998,20730
2389,22.849897,108.386616,16606
2390,22.805058,108.460309,7898
2391,22.779952,108.357897,16111
2392,22.836603,108.40915,15891
2393,22.838631,108.377866,8727
2394,22.807679,108.355972,8125
2395,22.81465,108.372464,14103
2396,22.828439000000003,108.392012,12165
2397,22.820304,108.402343,14932
2398,22.811902,108.403828,19263
2399,22.783749,108.350255,11388
2400,22.815013,108.42233600000002,13338
2401,22.822528,108.429874,14106
2402,22.832011,108.42238799999998,17996
2403,22.836603,108.40915,16782
2404,22.851182,108.389131,12904
2405,22.870734,108.408504,11029
2406,22.832011,108.42238799999998,17258
2407,22.846691,108.387662,12780
2408,22.800504,108.429898,12871
2409,22.831745,108.414956,15562
2410,22.815324,108.424916,13043
2411,22.816032,108.407193,22257
2412,22.800504,108.429898,13333
2413,22.805763,108.429472,9653
2414,22.808349,108.360391,11008
2415,22.779387,108.342495,12187
2416,22.826704,108.420771,17617
2417,22.816853,108.466943,9208
2418,22.807747,108.454623,9204
2419,22.821989,108.394334,9091
2420,22.78276,108.343934,13388
2421,22.838343,108.402488,16041
2422,22.826241,108.429165,15247
2423,22.805765,108.430969,12414
2424,22.830619,108.343223,14732
2425,22.805381,108.465103,8608
2426,22.800504,108.429898,13964
2427,22.81039,108.404442,27222
2428,22.838343,108.402488,14215
2429,22.815013,108.42233600000002,13649
2430,22.832093,108.39088,15509
2431,22.833048,108.350982,15504
2432,22.814073,108.341949,17736
2433,22.825211,108.428655,12318
2434,22.811578,108.372606,12781
2435,22.804597,108.404567,27950
2436,22.78276,108.343934,11364
2437,22.825535,108.334452,12360
2438,22.834619,108.392011,16832
2439,22.81039,108.404442,23356
2440,22.827861,108.339278,15152
2441,22.832011,108.42238799999998,18376
2442,22.815013,108.42233600000002,14075
2443,22.816853,108.466943,8060
2444,22.826241,108.429165,14030
2445,22.831847,108.373952,21505
2446,22.838343,108.402488,13536
2447,22.821943,108.390651,14224
2448,22.813028,108.419053,12795
2449,22.838343,108.402488,16556
2450,22.805381,108.465103,9921
2451,22.812297,108.455116,8090
2452,22.83479,108.398517,15408
2453,22.846691,108.387662,13642
2454,22.836603,108.40915,16815
2455,22.838343,108.402488,13662
2456,22.818812,108.360476,14528
2457,22.821317,108.410837,15345
2458,22.834833,108.417579,15979
2459,22.834833,108.417579,15600
2460,22.805969,108.399576,14689
2461,22.870734,108.408504,10081
2462,22.816853,108.466943,7564
2463,22.81623,108.462245,8350
2464,22.832119,108.362465,13178
2465,22.81284,108.468286,9163
2466,22.815686,108.340256,19186
2467,22.812494,108.424256,13132
2468,22.800504,108.429898,11846
2469,22.800504,108.429898,13329
2470,22.788783,108.358534,15205
2471,22.788783,108.358534,14867
2472,22.788783,108.358534,16093
2473,22.779952,108.357897,16337
2474,22.816853,108.466943,7564
2475,22.81623,108.462245,8350
2476,22.832119,108.362465,13178
2477,22.81284,108.468286,9163
2478,22.815686,108.340256,19186
2479,22.812494,108.424256,13132
2480,22.800504,108.429898,11846
2481,22.800504,108.429898,13329
2482,22.788783,108.358534,15205
2483,22.788783,108.358534,14867
2484,22.788783,108.358534,16093
2485,22.779952,108.357897,16337
2486,22.782025,108.503138,6853
2487,22.830355,108.424097,15714
2488,22.8206,108.348172,13975
2489,22.813564000000003,108.454998,8182
2490,22.780819,108.343255,10134
2491,22.815013,108.42233600000002,13226
2492,22.815013,108.42233600000002,14493
2493,22.870734,108.408504,11200
2494,22.851182,108.389131,12162
2495,22.805765,108.430969,15169
2496,22.824791,108.384926,14615
2497,22.870734,108.408504,10316
2498,22.800504,108.429898,13874
2499,22.804597,108.404567,22467
2500,22.870734,108.408504,9800
2501,22.822024,108.426827,11378
2502,22.799753,108.35838,8632
2503,22.849897,108.386616,10929
2504,22.810662,108.409135,15108
2505,22.834937,108.409756,19529
2506,22.82913,108.419332,13333
2507,22.820304,108.402343,15899
2508,22.849897,108.386616,13575
2509,22.821948000000006,108.339145,10534
2510,22.800504,108.429898,12360
2511,22.833963,108.36536,10862
2512,22.851182,108.389131,12313
2513,22.80588,108.394672,26000
2514,22.815367,108.45365,10235
2515,22.836396,108.39948400000002,15357
2516,22.799753,108.35838,10290
2517,22.815013,108.42233600000002,14358
2518,22.870734,108.408504,9677
2519,22.832666,108.426085,11284
2520,22.870734,108.408504,10882
2521,22.779387,108.342495,10622
2522,22.870734,108.408504,10700
2523,22.834197,108.221583,3711
2524,22.870055,108.339827,13401
2525,22.853718,108.22243600000002,3708
2526,22.842905,108.224702,3309
2527,22.853718,108.22243600000002,3646
2528,22.835226,108.227394,3913
2529,22.832417,108.301009,14060
2530,22.859018,108.329493,10976
2531,22.853584,108.329849,11706
2532,22.843847,108.276514,10966
2533,22.820309,108.290729,10044
2534,22.820309,108.290729,10957
2535,22.836357,108.290703,10652
2536,22.87229,108.300408,10377
2537,22.846636,108.330638,8947
2538,22.851716,108.331651,9456
2539,22.836624,108.232807,9091
2540,22.831731,108.287411,10754
2541,22.863549,108.23552,9597
2542,22.814783,108.30451200000002,10866
2543,22.862399,108.323441,9184
2544,22.816326,108.304628,10674
2545,22.832417,108.301009,10118
2546,22.832417,108.301009,10276
2547,22.851447,108.328488,9421
2548,22.851716,108.331651,8838
2549,22.853481,108.325118,8750
2550,22.835663,108.293221,9931
2551,22.84109,108.289551,9896
2552,22.840009,108.285637,8157
2553,22.851447,108.328488,8927
2554,22.836128,108.235068,9053
2555,22.820198,108.291112,8764
2556,22.839608,108.307401,13182
2557,22.839608,108.307401,10667
2558,22.851447,108.328488,9139
2559,22.870055,108.339827,9888
2560,22.85998,108.320793,8678
2561,22.851447,108.328488,10451
2562,22.851447,108.328488,8491
2563,22.840009,108.285637,7847
2564,22.836128,108.235068,11065
2565,22.820309,108.290729,10000
2566,22.832673,108.310128,9818
2567,22.877407,108.298328,9082
2568,22.877407,108.298328,11702
2569,22.841549,108.28626,7732
2570,22.870055,108.339827,13401
2571,22.846636,108.330638,10795
2572,22.845194,108.230269,7609
2573,22.821616,108.302389,11544
2574,22.873644,108.299131,10693
2575,22.857179,108.327775,13626
2576,22.869875,108.298567,11729
2577,22.864265,108.24341499999998,3596
2578,22.855476,108.271283,10637
2579,22.827251,108.198603,8590
2580,22.889554,108.28683,3871
2581,22.87229,108.300408,10377
2582,22.847157,108.328181,10645
2583,22.820198,108.291112,9888
2584,22.820198,108.291112,11130
2585,22.845961,108.234699,10112
2586,22.870055,108.339827,12224
2587,22.817108,108.305275,10093
2588,22.87229,108.300408,9356
2589,22.838078,108.297134,8936
2590,22.842675,108.281502,10556
2591,22.820198,108.291112,10112
2592,22.870524,108.314164,9765
2593,22.851716,108.331651,8969
2594,22.857179,108.327775,8539
2595,22.845225,108.287764,11118
2596,22.840009,108.285637,9054
2597,22.848126,108.257028,8242
2598,22.842675,108.281502,9889
2599,22.842905,108.224702,3274
2600,22.817255,108.313729,8828
2601,22.847157,108.328181,10348
2602,22.869875,108.298567,11868
2603,22.85915,108.277937,8647
2604,22.87229,108.300408,8459
2605,22.857179,108.327775,8779
2606,22.851716,108.331651,8455
2607,22.846636,108.330638,9153
2608,22.830001,108.218558,3933
2609,22.817108,108.305275,10195
2610,22.886055,108.32153,7688
2611,22.851716,108.331651,8336
2612,22.820309,108.290729,11220
2613,22.847748,108.289745,10503
2614,22.8665,108.275994,8051
2615,22.885857,108.289951,3814
2616,22.877407,108.298328,8163
2617,22.827251,108.198603,11107
2618,22.823521,108.31911200000002,9500
2619,22.861609,108.232493,3906
2620,22.836611,108.239998,7739
2621,22.87229,108.300408,8459
2622,22.87229,108.300408,8459
2623,22.854912,108.265283,10005
2624,22.845225,108.287764,12746
2625,22.820198,108.291112,8764
2626,22.88413,108.316787,8133
2627,22.830001,108.218558,3051
2628,22.85998,108.320793,9037
2629,22.885607,108.293978,9870
2630,22.820309,108.290729,12555
2631,22.817079,108.304569,8165
2632,22.845225,108.287764,11455
2633,22.86861,108.25498,10367
2634,22.893859,108.303449,13158
2635,22.869875,108.298567,11932
2636,22.842675,108.281502,11111
2637,22.881269,108.314301,8468
2638,22.820198,108.291112,8586
2639,22.885857,108.289951,3882
2640,22.826351000000006,108.301689,8632
2641,22.820309,108.290729,10896
2642,22.816326,108.304628,9798
2643,22.851716,108.331651,7987
2644,22.864743,108.320093,7879
2645,22.884974,108.287282,3902
2646,22.828402,108.209769,7433
2647,22.869875,108.298567,10099
2648,22.83815,108.232983,11236
2649,22.838696,108.254619,8816
2650,22.863549,108.23552,9972
2651,22.851716,108.331651,9161
2652,22.847748,108.289745,11764
2653,22.85915,108.277937,8715
2654,22.847748,108.289745,11905
2655,22.848978,108.288861,10128
2656,22.865852,108.314968,8529
2657,22.847259,108.288125,11343
2658,22.835226,108.227394,4020
2659,22.837582,108.254621,11452
2660,22.826138,108.291576,8395
2661,22.851716,108.331651,10004
2662,22.847748,108.289745,12014
2663,22.839608,108.307401,10876
2664,22.881269,108.314301,8090
2665,22.838567,108.290005,9239
2666,22.851447,108.328488,10124
2667,22.829723,108.285942,9445
2668,22.844138,108.231849,8397
2669,22.813198,108.300122,10455
2670,22.826749,108.28811,7734
2671,22.831731,108.287411,10369
2672,22.846636,108.330638,10933
2673,22.86001,108.30648,8909
2674,22.820198,108.291112,10261
2675,22.820198,108.291112,11130
2676,22.826749,108.28811,8862
2677,22.835663,108.293221,9393
2678,22.881269,108.314301,8889
2679,22.815904,108.308779,12558
2680,22.840947,108.290645,12942
2681,22.827805,108.298831,10570
2682,22.840009,108.285637,9048
2683,22.873644,108.299131,11828
2684,22.844138,108.231849,9063
2685,22.875238,108.298755,9707
2686,22.84775,108.255043,5478
2687,22.873644,108.299131,11957
2688,22.867543,108.32196100000002,7335
2689,22.85326,108.220585,8566
2690,22.863549,108.23552,8919
2691,22.845786,108.310674,8258
2692,22.88413,108.316787,9610
2693,22.885607,108.293978,11621
2694,22.865852,108.314968,8850
2695,22.832936,108.225586,8974
2696,22.865852,108.314968,8889
2697,22.877407,108.298328,9362
2698,22.84112,108.315469,10388
2699,22.835816,108.296093,9019
2700,22.820198,108.291112,10449
2701,22.815536,108.301812,12362
2702,22.814783,108.30451200000002,13445
2703,22.823987,108.304565,11737
2704,22.851716,108.331651,10977
2705,22.851716,108.331651,9161
2706,22.844138,108.231849,9608
2707,22.835226,108.227394,3933
2708,22.826749,108.28811,7834
2709,22.851716,108.331651,9161
2710,22.844138,108.231849,9608
2711,22.835226,108.227394,3933
2712,22.877407,108.298328,8936
2713,22.864265,108.24341499999998,3684
2714,22.857179,108.327775,9229
2715,22.817108,108.305275,11667
2716,22.836128,108.235068,9378
2717,22.885607,108.293978,9982
2718,22.826749,108.28811,8938
2719,22.817108,108.305275,9924
2720,22.842905,108.224702,4056
2721,22.831731,108.287411,9643
2722,22.870524,108.314164,10896
2723,22.820309,108.290729,10932
2724,22.870524,108.314164,9749
2725,22.835663,108.293221,13042
2726,22.854391,108.274929,12851
2727,22.840679,108.288377,14438
2728,22.817677,108.29073,9479
2729,22.829723,108.285942,10557
2730,22.851716,108.331651,10886
2731,22.851447,108.328488,9425
2732,22.834808,108.22904,3700
2733,22.846636,108.330638,9733
2734,22.820309,108.290729,10449
2735,22.88413,108.316787,8750
2736,22.845961,108.234699,10225
2737,22.869875,108.298567,10451
2738,22.889554,108.28683,3898
2739,22.86861,108.25498,10252
2740,22.835663,108.293221,11064
2741,22.870524,108.314164,9498
2742,22.82828,108.20841,8736
2743,22.853718,108.22243600000002,3708
2744,22.820309,108.290729,10021
2745,22.85915,108.277937,9822
2746,22.856234,108.305686,11341
2747,22.869247,108.29463,8316
2748,22.844138,108.231849,7901
2749,22.853718,108.22243600000002,3646
2750,22.831731,108.287411,9546
2751,22.820198,108.291112,10112
2752,22.85326,108.220585,8333
2753,22.851716,108.331651,9337
2754,22.857179,108.327775,10017
2755,22.866488,108.319602,7451
2756,22.870524,108.314164,8658
2757,22.857179,108.327775,8645
2758,22.857179,108.327775,8645
2759,22.853718,108.22243600000002,3646
2760,22.831731,108.287411,9546
2761,22.820198,108.291112,10112
2762,22.85326,108.220585,8333
2763,22.814783,108.30451200000002,11685
2764,22.820198,108.291112,9652
2765,22.854912,108.265283,11590
2766,22.857179,108.327775,10355
2767,22.853718,108.22243600000002,3646
2768,22.848126,108.257028,6484
2769,22.820198,108.291112,9551
2770,22.831731,108.287411,10581
2771,22.846636,108.330638,8864
2772,22.885607,108.293978,10510
2773,22.869875,108.298567,11642
2774,22.82502,108.299689,9335
2775,22.820198,108.291112,10674
2776,22.869875,108.298567,10644
2777,22.842905,108.224702,5037
2778,22.86861,108.25498,9451
2779,22.834808,108.22904,3810
2780,22.828402,108.209769,7355
2781,22.845225,108.287764,11118
2782,22.817108,108.305275,9964
2783,22.870524,108.314164,10552
2784,22.826749,108.28811,9386
2785,22.86566,108.304573,9634
2786,22.868259,108.257632,3736
2787,22.85326,108.220585,8893
2788,22.869247,108.29463,9334
2789,22.869875,108.298567,9394
2790,22.869984,108.253853,9906
2791,22.814783,108.30451200000002,11024
2792,22.863549,108.23552,9065
2793,22.817108,108.305275,10941
2794,22.88413,108.316787,9943
2795,22.851447,108.328488,9486
2796,22.845786,108.310674,8755
2797,22.814783,108.30451200000002,11319
2798,22.885607,108.293978,8675
2799,22.873644,108.299131,10900
2800,22.85126,108.289312,11475
2801,22.870524,108.314164,9987
2802,22.839608,108.307401,10812
2803,22.870055,108.339827,9899
2804,22.881269,108.314301,8500
2805,22.851716,108.331651,8886
2806,22.869984,108.253853,10836
2807,22.853718,108.22243600000002,3750
2808,22.846636,108.330638,9091
2809,22.851447,108.328488,8716
2810,22.854912,108.265283,11805
2811,22.86861,108.25498,11667
2812,22.839608,108.307401,10783
2813,22.838467,108.234652,11149
2814,22.814783,108.30451200000002,10746
2815,22.817108,108.305275,9787
2816,22.851716,108.331651,11530
2817,22.851716,108.331651,9700
2818,22.85915,108.277937,7756
2819,22.840947,108.290645,13233
2820,22.827251,108.198603,9539
2821,22.856234,108.305686,12495
2822,22.820198,108.291112,9596
2823,22.840679,108.288377,11348
2824,22.873644,108.299131,9500
2825,22.836128,108.235068,8696
2826,22.814783,108.30451200000002,10866
2827,22.840947,108.290645,12894
2828,22.840947,108.290645,12403
2829,22.839608,108.307401,12304
2830,22.835816,108.296093,8471
2831,22.848978,108.288861,9228
2832,22.835057,108.299784,8604
2833,22.84493,108.275397,6891
2834,22.840009,108.285637,7577
2835,22.863549,108.23552,9434
2836,22.835663,108.293221,10830
2837,22.820198,108.291112,8876
2838,22.826752,108.298965,8250
2839,22.814783,108.30451200000002,10535
2840,22.844138,108.231849,9365
2841,22.820309,108.290729,9928
2842,22.836624,108.232807,8523
